"~id",~label,~from,~to
User130FollowsUser9,Follows,130,9
User66FollowsUser118,Follows,66,118
User12FollowsUser44,Follows,12,44
User116FollowsUser57,Follows,116,57
User141FollowsUser7,Follows,141,7
User84FollowsUser99,Follows,84,99
User38FollowsUser40,Follows,38,40
User102FollowsUser80,Follows,102,80
User125FollowsUser31,Follows,125,31
User67FollowsUser52,Follows,67,52
User28FollowsUser129,Follows,28,129
User129FollowsUser147,Follows,129,147
User80FollowsUser21,Follows,80,21
User147FollowsUser105,Follows,147,105
User111FollowsUser112,Follows,111,112
User1FollowsUser72,Follows,1,72
User3FollowsUser116,Follows,3,116
User63FollowsUser57,Follows,63,57
User92FollowsUser6,Follows,92,6
User32FollowsUser131,Follows,32,131
User26FollowsUser66,Follows,26,66
User21FollowsUser143,Follows,21,143
User9FollowsUser111,Follows,9,111
User16FollowsUser56,Follows,16,56
User34FollowsUser142,Follows,34,142
User65FollowsUser145,Follows,65,145
User114FollowsUser116,Follows,114,116
User66FollowsUser115,Follows,66,115
User118FollowsUser51,Follows,118,51
User83FollowsUser100,Follows,83,100
User16FollowsUser1,Follows,16,1
User16FollowsUser106,Follows,16,106
User2FollowsUser138,Follows,2,138
User76FollowsUser135,Follows,76,135
User85FollowsUser106,Follows,85,106
User87FollowsUser29,Follows,87,29
User85FollowsUser56,Follows,85,56
User86FollowsUser138,Follows,86,138
User64FollowsUser76,Follows,64,76
User127FollowsUser26,Follows,127,26
User28FollowsUser139,Follows,28,139
User22FollowsUser109,Follows,22,109
User57FollowsUser56,Follows,57,56
User24FollowsUser37,Follows,24,37
User29FollowsUser101,Follows,29,101
User143FollowsUser1,Follows,143,1
User149FollowsUser132,Follows,149,132
User66FollowsUser88,Follows,66,88
User92FollowsUser67,Follows,92,67
User121FollowsUser145,Follows,121,145
User67FollowsUser84,Follows,67,84
User62FollowsUser147,Follows,62,147
User122FollowsUser112,Follows,122,112
User21FollowsUser94,Follows,21,94
User131FollowsUser67,Follows,131,67
User44FollowsUser30,Follows,44,30
User65FollowsUser75,Follows,65,75
User27FollowsUser6,Follows,27,6
User21FollowsUser89,Follows,21,89
User116FollowsUser40,Follows,116,40
User47FollowsUser2,Follows,47,2
User7FollowsUser15,Follows,7,15
User81FollowsUser44,Follows,81,44
User36FollowsUser84,Follows,36,84
User87FollowsUser114,Follows,87,114
User42FollowsUser109,Follows,42,109
User22FollowsUser93,Follows,22,93
User47FollowsUser8,Follows,47,8
User63FollowsUser93,Follows,63,93
User5FollowsUser139,Follows,5,139
User64FollowsUser55,Follows,64,55
User7FollowsUser95,Follows,7,95
User114FollowsUser36,Follows,114,36
User62FollowsUser5,Follows,62,5
User3FollowsUser119,Follows,3,119
User58FollowsUser11,Follows,58,11
User19FollowsUser49,Follows,19,49
User101FollowsUser119,Follows,101,119
User142FollowsUser51,Follows,142,51
User94FollowsUser76,Follows,94,76
User146FollowsUser101,Follows,146,101
User85FollowsUser125,Follows,85,125
User124FollowsUser86,Follows,124,86
User7FollowsUser90,Follows,7,90
User32FollowsUser122,Follows,32,122
User10FollowsUser75,Follows,10,75
User63FollowsUser120,Follows,63,120
User61FollowsUser68,Follows,61,68
User52FollowsUser75,Follows,52,75
User34FollowsUser72,Follows,34,72
User124FollowsUser42,Follows,124,42
User13FollowsUser53,Follows,13,53
User61FollowsUser71,Follows,61,71
User88FollowsUser62,Follows,88,62
User30FollowsUser35,Follows,30,35
User84FollowsUser66,Follows,84,66
User81FollowsUser9,Follows,81,9
User23FollowsUser2,Follows,23,2
User129FollowsUser101,Follows,129,101
User56FollowsUser44,Follows,56,44
User27FollowsUser83,Follows,27,83
User20FollowsUser134,Follows,20,134
User25FollowsUser138,Follows,25,138
User114FollowsUser47,Follows,114,47
User8FollowsUser58,Follows,8,58
User66FollowsUser36,Follows,66,36
User99FollowsUser76,Follows,99,76
User85FollowsUser39,Follows,85,39
User47FollowsUser20,Follows,47,20
User119FollowsUser28,Follows,119,28
User145FollowsUser106,Follows,145,106
User148FollowsUser138,Follows,148,138
User120FollowsUser5,Follows,120,5
User51FollowsUser142,Follows,51,142
User144FollowsUser35,Follows,144,35
User147FollowsUser79,Follows,147,79
User133FollowsUser33,Follows,133,33
User61FollowsUser43,Follows,61,43
User105FollowsUser93,Follows,105,93
User81FollowsUser97,Follows,81,97
User63FollowsUser19,Follows,63,19
User84FollowsUser100,Follows,84,100
User13FollowsUser103,Follows,13,103
User35FollowsUser55,Follows,35,55
User58FollowsUser78,Follows,58,78
User83FollowsUser77,Follows,83,77
User94FollowsUser14,Follows,94,14
User148FollowsUser98,Follows,148,98
User30FollowsUser136,Follows,30,136
User140FollowsUser76,Follows,140,76
User146FollowsUser39,Follows,146,39
User20FollowsUser48,Follows,20,48
User48FollowsUser138,Follows,48,138
User55FollowsUser85,Follows,55,85
User142FollowsUser19,Follows,142,19
User18FollowsUser81,Follows,18,81
User63FollowsUser23,Follows,63,23
User26FollowsUser111,Follows,26,111
User30FollowsUser130,Follows,30,130
User73FollowsUser69,Follows,73,69
User4FollowsUser135,Follows,4,135
User56FollowsUser97,Follows,56,97
User96FollowsUser105,Follows,96,105
User12FollowsUser22,Follows,12,22
User65FollowsUser42,Follows,65,42
User10FollowsUser76,Follows,10,76
User133FollowsUser39,Follows,133,39
User29FollowsUser105,Follows,29,105
User109FollowsUser147,Follows,109,147
User9FollowsUser34,Follows,9,34
User130FollowsUser88,Follows,130,88
User5FollowsUser45,Follows,5,45
User27FollowsUser128,Follows,27,128
User90FollowsUser74,Follows,90,74
User2FollowsUser71,Follows,2,71
User33FollowsUser19,Follows,33,19
User41FollowsUser67,Follows,41,67
User44FollowsUser111,Follows,44,111
User38FollowsUser144,Follows,38,144
User37FollowsUser92,Follows,37,92
User124FollowsUser57,Follows,124,57
User103FollowsUser144,Follows,103,144
User43FollowsUser131,Follows,43,131
User32FollowsUser41,Follows,32,41
User103FollowsUser20,Follows,103,20
User66FollowsUser104,Follows,66,104
User37FollowsUser89,Follows,37,89
User114FollowsUser100,Follows,114,100
User122FollowsUser128,Follows,122,128
User101FollowsUser40,Follows,101,40
User148FollowsUser85,Follows,148,85
User28FollowsUser95,Follows,28,95
User26FollowsUser59,Follows,26,59
User126FollowsUser46,Follows,126,46
User94FollowsUser103,Follows,94,103
User41FollowsUser55,Follows,41,55
User119FollowsUser89,Follows,119,89
User10FollowsUser47,Follows,10,47
User84FollowsUser61,Follows,84,61
User110FollowsUser53,Follows,110,53
User67FollowsUser137,Follows,67,137
User57FollowsUser110,Follows,57,110
User31FollowsUser52,Follows,31,52
User125FollowsUser111,Follows,125,111
User49FollowsUser149,Follows,49,149
User133FollowsUser59,Follows,133,59
User85FollowsUser116,Follows,85,116
User132FollowsUser122,Follows,132,122
User98FollowsUser114,Follows,98,114
User88FollowsUser93,Follows,88,93
User76FollowsUser81,Follows,76,81
User147FollowsUser111,Follows,147,111
User120FollowsUser58,Follows,120,58
User110FollowsUser21,Follows,110,21
User83FollowsUser127,Follows,83,127
User74FollowsUser59,Follows,74,59
User33FollowsUser64,Follows,33,64
User8FollowsUser107,Follows,8,107
User52FollowsUser139,Follows,52,139
User130FollowsUser123,Follows,130,123
User119FollowsUser144,Follows,119,144
User142FollowsUser68,Follows,142,68
User109FollowsUser88,Follows,109,88
User107FollowsUser69,Follows,107,69
User129FollowsUser84,Follows,129,84
User67FollowsUser33,Follows,67,33
User125FollowsUser38,Follows,125,38
User82FollowsUser122,Follows,82,122
User121FollowsUser93,Follows,121,93
User97FollowsUser71,Follows,97,71
User34FollowsUser24,Follows,34,24
User88FollowsUser82,Follows,88,82
User69FollowsUser126,Follows,69,126
User7FollowsUser132,Follows,7,132
User132FollowsUser53,Follows,132,53
User86FollowsUser65,Follows,86,65
User48FollowsUser142,Follows,48,142
User133FollowsUser18,Follows,133,18
User103FollowsUser5,Follows,103,5
User109FollowsUser22,Follows,109,22
User6FollowsUser114,Follows,6,114
User91FollowsUser33,Follows,91,33
User26FollowsUser62,Follows,26,62
User128FollowsUser35,Follows,128,35
User122FollowsUser125,Follows,122,125
User68FollowsUser4,Follows,68,4
User70FollowsUser25,Follows,70,25
User67FollowsUser30,Follows,67,30
User91FollowsUser99,Follows,91,99
User33FollowsUser50,Follows,33,50
User13FollowsUser85,Follows,13,85
User143FollowsUser64,Follows,143,64
User125FollowsUser98,Follows,125,98
User79FollowsUser7,Follows,79,7
User33FollowsUser112,Follows,33,112
User86FollowsUser131,Follows,86,131
User59FollowsUser90,Follows,59,90
User87FollowsUser92,Follows,87,92
User103FollowsUser27,Follows,103,27
User142FollowsUser146,Follows,142,146
User41FollowsUser126,Follows,41,126
User36FollowsUser108,Follows,36,108
User102FollowsUser85,Follows,102,85
User78FollowsUser49,Follows,78,49
User27FollowsUser85,Follows,27,85
User31FollowsUser2,Follows,31,2
User123FollowsUser125,Follows,123,125
User73FollowsUser107,Follows,73,107
User107FollowsUser106,Follows,107,106
User103FollowsUser137,Follows,103,137
User43FollowsUser68,Follows,43,68
User124FollowsUser140,Follows,124,140
User58FollowsUser110,Follows,58,110
User42FollowsUser85,Follows,42,85
User110FollowsUser40,Follows,110,40
User42FollowsUser34,Follows,42,34
User40FollowsUser136,Follows,40,136
User87FollowsUser139,Follows,87,139
User12FollowsUser77,Follows,12,77
User85FollowsUser59,Follows,85,59
User116FollowsUser58,Follows,116,58
User24FollowsUser80,Follows,24,80
User32FollowsUser106,Follows,32,106
User114FollowsUser55,Follows,114,55
User18FollowsUser67,Follows,18,67
User132FollowsUser76,Follows,132,76
User61FollowsUser141,Follows,61,141
User129FollowsUser97,Follows,129,97
User39FollowsUser11,Follows,39,11
User55FollowsUser88,Follows,55,88
User59FollowsUser35,Follows,59,35
User19FollowsUser141,Follows,19,141
User132FollowsUser7,Follows,132,7
User54FollowsUser108,Follows,54,108
User103FollowsUser139,Follows,103,139
User121FollowsUser37,Follows,121,37
User69FollowsUser2,Follows,69,2
User40FollowsUser25,Follows,40,25
User91FollowsUser135,Follows,91,135
User141FollowsUser46,Follows,141,46
User121FollowsUser64,Follows,121,64
User91FollowsUser18,Follows,91,18
User6FollowsUser15,Follows,6,15
User113FollowsUser76,Follows,113,76
User113FollowsUser15,Follows,113,15
User107FollowsUser82,Follows,107,82
User7FollowsUser139,Follows,7,139
User41FollowsUser46,Follows,41,46
User22FollowsUser82,Follows,22,82
User140FollowsUser28,Follows,140,28
User106FollowsUser74,Follows,106,74
User51FollowsUser81,Follows,51,81
User5FollowsUser89,Follows,5,89
User56FollowsUser146,Follows,56,146
User107FollowsUser97,Follows,107,97
User127FollowsUser29,Follows,127,29
User31FollowsUser143,Follows,31,143
User17FollowsUser29,Follows,17,29
User58FollowsUser102,Follows,58,102
User30FollowsUser121,Follows,30,121
User42FollowsUser98,Follows,42,98
User78FollowsUser131,Follows,78,131
User130FollowsUser121,Follows,130,121
User48FollowsUser15,Follows,48,15
User15FollowsUser39,Follows,15,39
User135FollowsUser50,Follows,135,50
User118FollowsUser41,Follows,118,41
User122FollowsUser55,Follows,122,55
User51FollowsUser30,Follows,51,30
User19FollowsUser121,Follows,19,121
User138FollowsUser97,Follows,138,97
User25FollowsUser102,Follows,25,102
User25FollowsUser51,Follows,25,51
User128FollowsUser149,Follows,128,149
User133FollowsUser20,Follows,133,20
User36FollowsUser149,Follows,36,149
User87FollowsUser101,Follows,87,101
User83FollowsUser56,Follows,83,56
User106FollowsUser80,Follows,106,80
User143FollowsUser114,Follows,143,114
User64FollowsUser63,Follows,64,63
User8FollowsUser82,Follows,8,82
User64FollowsUser68,Follows,64,68
User27FollowsUser127,Follows,27,127
User48FollowsUser63,Follows,48,63
User145FollowsUser75,Follows,145,75
User23FollowsUser90,Follows,23,90
User116FollowsUser112,Follows,116,112
User81FollowsUser17,Follows,81,17
User83FollowsUser43,Follows,83,43
User100FollowsUser63,Follows,100,63
User15FollowsUser142,Follows,15,142
User109FollowsUser69,Follows,109,69
User3FollowsUser68,Follows,3,68
User21FollowsUser25,Follows,21,25
User29FollowsUser34,Follows,29,34
User122FollowsUser44,Follows,122,44
User100FollowsUser106,Follows,100,106
User130FollowsUser4,Follows,130,4
User41FollowsUser19,Follows,41,19
User114FollowsUser131,Follows,114,131
User104FollowsUser147,Follows,104,147
User143FollowsUser96,Follows,143,96
User31FollowsUser14,Follows,31,14
User130FollowsUser83,Follows,130,83
User90FollowsUser65,Follows,90,65
User49FollowsUser23,Follows,49,23
User144FollowsUser66,Follows,144,66
User126FollowsUser84,Follows,126,84
User121FollowsUser150,Follows,121,150
User86FollowsUser143,Follows,86,143
User99FollowsUser97,Follows,99,97
User135FollowsUser119,Follows,135,119
User116FollowsUser140,Follows,116,140
User61FollowsUser20,Follows,61,20
User131FollowsUser68,Follows,131,68
User78FollowsUser76,Follows,78,76
User69FollowsUser134,Follows,69,134
User123FollowsUser104,Follows,123,104
User33FollowsUser22,Follows,33,22
User71FollowsUser141,Follows,71,141
User130FollowsUser41,Follows,130,41
User121FollowsUser66,Follows,121,66
User106FollowsUser56,Follows,106,56
User67FollowsUser48,Follows,67,48
User28FollowsUser125,Follows,28,125
User95FollowsUser112,Follows,95,112
User92FollowsUser95,Follows,92,95
User91FollowsUser140,Follows,91,140
User83FollowsUser50,Follows,83,50
User5FollowsUser109,Follows,5,109
User35FollowsUser127,Follows,35,127
User99FollowsUser132,Follows,99,132
User142FollowsUser52,Follows,142,52
User129FollowsUser27,Follows,129,27
User104FollowsUser71,Follows,104,71
User143FollowsUser80,Follows,143,80
User120FollowsUser106,Follows,120,106
User84FollowsUser19,Follows,84,19
User26FollowsUser98,Follows,26,98
User126FollowsUser30,Follows,126,30
User69FollowsUser128,Follows,69,128
User48FollowsUser131,Follows,48,131
User88FollowsUser117,Follows,88,117
User87FollowsUser17,Follows,87,17
User102FollowsUser42,Follows,102,42
User60FollowsUser63,Follows,60,63
User57FollowsUser118,Follows,57,118
User109FollowsUser120,Follows,109,120
User31FollowsUser23,Follows,31,23
User31FollowsUser125,Follows,31,125
User50FollowsUser31,Follows,50,31
User24FollowsUser125,Follows,24,125
User125FollowsUser123,Follows,125,123
User92FollowsUser134,Follows,92,134
User8FollowsUser105,Follows,8,105
User86FollowsUser28,Follows,86,28
User63FollowsUser135,Follows,63,135
User34FollowsUser107,Follows,34,107
User127FollowsUser121,Follows,127,121
User57FollowsUser120,Follows,57,120
User115FollowsUser114,Follows,115,114
User142FollowsUser125,Follows,142,125
User67FollowsUser85,Follows,67,85
User69FollowsUser43,Follows,69,43
User63FollowsUser107,Follows,63,107
User86FollowsUser75,Follows,86,75
User92FollowsUser93,Follows,92,93
User39FollowsUser9,Follows,39,9
User75FollowsUser46,Follows,75,46
User143FollowsUser58,Follows,143,58
User138FollowsUser124,Follows,138,124
User30FollowsUser126,Follows,30,126
User125FollowsUser72,Follows,125,72
User99FollowsUser82,Follows,99,82
User137FollowsUser69,Follows,137,69
User63FollowsUser45,Follows,63,45
User64FollowsUser107,Follows,64,107
User91FollowsUser30,Follows,91,30
User108FollowsUser25,Follows,108,25
User104FollowsUser137,Follows,104,137
User53FollowsUser144,Follows,53,144
User22FollowsUser103,Follows,22,103
User4FollowsUser118,Follows,4,118
User55FollowsUser142,Follows,55,142
User105FollowsUser116,Follows,105,116
User145FollowsUser34,Follows,145,34
User95FollowsUser12,Follows,95,12
User17FollowsUser129,Follows,17,129
User9FollowsUser37,Follows,9,37
User77FollowsUser139,Follows,77,139
User143FollowsUser119,Follows,143,119
User119FollowsUser4,Follows,119,4
User57FollowsUser73,Follows,57,73
User114FollowsUser111,Follows,114,111
User72FollowsUser46,Follows,72,46
User135FollowsUser38,Follows,135,38
User34FollowsUser47,Follows,34,47
User60FollowsUser1,Follows,60,1
User91FollowsUser8,Follows,91,8
User40FollowsUser8,Follows,40,8
User17FollowsUser132,Follows,17,132
User119FollowsUser128,Follows,119,128
User149FollowsUser140,Follows,149,140
User99FollowsUser148,Follows,99,148
User144FollowsUser69,Follows,144,69
User93FollowsUser13,Follows,93,13
User111FollowsUser69,Follows,111,69
User108FollowsUser53,Follows,108,53
User27FollowsUser10,Follows,27,10
User91FollowsUser121,Follows,91,121
User50FollowsUser29,Follows,50,29
User124FollowsUser87,Follows,124,87
User89FollowsUser46,Follows,89,46
User92FollowsUser90,Follows,92,90
User12FollowsUser39,Follows,12,39
User109FollowsUser67,Follows,109,67
User106FollowsUser113,Follows,106,113
User56FollowsUser67,Follows,56,67
User109FollowsUser76,Follows,109,76
User12FollowsUser49,Follows,12,49
User59FollowsUser88,Follows,59,88
User110FollowsUser2,Follows,110,2
User116FollowsUser73,Follows,116,73
User60FollowsUser53,Follows,60,53
User67FollowsUser131,Follows,67,131
User35FollowsUser105,Follows,35,105
User16FollowsUser53,Follows,16,53
User149FollowsUser70,Follows,149,70
User45FollowsUser122,Follows,45,122
User12FollowsUser85,Follows,12,85
User27FollowsUser93,Follows,27,93
User85FollowsUser102,Follows,85,102
User103FollowsUser132,Follows,103,132
User2FollowsUser48,Follows,2,48
User43FollowsUser80,Follows,43,80
User127FollowsUser27,Follows,127,27
User7FollowsUser71,Follows,7,71
User103FollowsUser117,Follows,103,117
User148FollowsUser126,Follows,148,126
User100FollowsUser144,Follows,100,144
User99FollowsUser41,Follows,99,41
User124FollowsUser147,Follows,124,147
User17FollowsUser16,Follows,17,16
User74FollowsUser16,Follows,74,16
User87FollowsUser124,Follows,87,124
User27FollowsUser63,Follows,27,63
User67FollowsUser88,Follows,67,88
User19FollowsUser113,Follows,19,113
User25FollowsUser68,Follows,25,68
User66FollowsUser133,Follows,66,133
User140FollowsUser88,Follows,140,88
User50FollowsUser5,Follows,50,5
User43FollowsUser108,Follows,43,108
User36FollowsUser10,Follows,36,10
User2FollowsUser147,Follows,2,147
User72FollowsUser6,Follows,72,6
User78FollowsUser65,Follows,78,65
User21FollowsUser59,Follows,21,59
User16FollowsUser55,Follows,16,55
User40FollowsUser14,Follows,40,14
User59FollowsUser70,Follows,59,70
User142FollowsUser58,Follows,142,58
User149FollowsUser68,Follows,149,68
User86FollowsUser72,Follows,86,72
